Rk,Player,Date,Tm,Opp,Rslt,AppDec,IP,H,R,ER,BB,SO,HR,UER,Pit,Str,GSc,IR,IS,BF,AB,2B,3B,IBB,HBP,SH,SF,GDP,SB,CS,PO,BK,WP,ERA,WPA,RE24,aLI,DFS(DK),DFS(FD)
166,Ryne Stanek\stanery01,4/29/19,TBR,KCR,W 8-5,GS-2,1.1,1,0,0,0,1,0,0,15,10,53,,,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.52,0.808,4.4,7
167,Ryne Stanek\stanery01,6/28/18,TBR,HOU,L 0-1,GS-2,1.2,0,0,0,2,3,0,0,32,18,56,,,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075,0.763,0.669,8.55,14
168,Ryne Stanek\stanery01,4/21/19,TBR,BOS,L 3-4,7-Jul,1,2,0,0,0,0,0,0,13,9,,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058,0.521,1.018,1.05,3
169,Ryne Stanek\stanery01,5/22/18,TBR,BOS,L 2-4,9-GF,1,1,0,0,1,1,0,0,20,8,,0,0,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0.017,0.496,0.283,3.05,6
170,Ryne Stanek\stanery01,6/2/18,TBR,SEA,L 1-3,7-GF(8),1.2,0,0,0,0,1,0,0,15,10,,1,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036,0.986,0.278,5.75,8
171,Ryne Stanek\stanery01,7/15/18,TBR,MIN,L 7-11,GS-2,2,2,1,1,0,3,0,0,31,21,51,,,8,8,1,0,0,0,0,0,0,0,0,0,0,0,4.5,0.014,0.043,0.826,7.3,12
172,Ryne Stanek\stanery01,5/11/19,TBR,NYY,W 7-2,GS-2,2,1,0,0,0,1,0,0,26,16,55,,,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0.101,1.043,0.849,5.9,9
173,Ryne Stanek\stanery01,2019-05-01Ê(1),TBR,KCR,L 2-3,GS-1 L,1,3,3,3,1,0,1,0,28,18,34,,,7,6,2,0,0,0,0,0,0,2,0,0,0,0,27,-0.223,-2.462,0.889,-6.15,-6
174,Ryne Stanek\stanery01,8/22/18,TBR,KCR,W 6-3,GS-2,2,0,0,0,0,2,0,0,22,15,58,,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098,0.991,0.648,8.5,12
175,Ryne Stanek\stanery01,7/21/18,TBR,MIA,L 2-3,GS-1,1,1,0,0,1,1,0,0,25,16,51,,,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048,0.496,1.402,3.05,6
176,Ryne Stanek\stanery01,7/28/18,TBR,BAL,L 2-11,GS-2 L,2,2,3,3,2,1,2,0,36,20,39,,,9,7,0,0,0,0,0,0,1,0,0,0,0,0,13.5,-0.232,-2.018,0.894,-1.9,0
177,Ryne Stanek\stanery01,9/10/18,TBR,CLE,W 6-5,5-5 H,0.1,0,0,0,0,1,0,0,3,3,,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097,0.801,2.18,2.75,4
178,Ryne Stanek\stanery01,7/6/18,TBR,NYM,L 1-5,GS-2,2,1,0,0,1,4,0,0,36,23,57,,,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094,0.87,0.786,11.3,18
180,Ryne Stanek\stanery01,8/17/18,TBR,BOS,L 3-7,GS-1,1,2,2,2,1,0,0,0,32,17,40,,,6,5,0,1,0,0,0,0,0,0,0,0,0,1,18,-0.127,-1.469,1.107,-3.55,-3
181,Ryne Stanek\stanery01,6/12/18,TBR,TOR,W 4-1,GS-2,2,0,0,0,0,3,0,0,27,19,59,,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098,0.991,0.648,10.5,15
182,Ryne Stanek\stanery01,5/12/19,TBR,NYY,L 1-7,8-Aug,1,1,1,1,1,2,0,0,22,14,,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,1,9,-0.088,-0.479,1.355,3.05,6
183,Ryne Stanek\stanery01,5/23/18,TBR,BOS,L 1-4,9-GF,0.1,0,0,0,0,0,0,0,3,3,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.103,0.07,0.75,1
184,Ryne Stanek\stanery01,8/3/18,TBR,CHW,L 2-3,GS-2,1.2,0,0,0,0,5,0,0,23,16,60,,,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088,0.888,0.694,13.75,20
185,Ryne Stanek\stanery01,7/2/18,TBR,MIA,L 2-3,10-GF(10) L,0,2,1,1,1,0,0,0,12,5,,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,inf,-0.377,-1.96,2.61,-3.8,-3
186,Ryne Stanek\stanery01,4/6/19,TBR,SFG,L 4-6,GS-2,2,0,0,0,0,2,0,0,32,22,58,,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105,0.996,0.692,8.5,12
187,Ryne Stanek\stanery01,4/3/19,TBR,COL,L 0-1,7-Jul,1,0,0,0,0,1,0,0,12,8,,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089,0.521,1.163,4.25,6
188,Ryne Stanek\stanery01,7/22/18,TBR,MIA,W 6-4,7-Jul,1,0,0,0,0,1,0,0,8,6,,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.496,0.267,4.25,6
189,Ryne Stanek\stanery01,9/18/18,TBR,TEX,W 4-0,9-GF,1,0,0,0,0,1,0,0,12,9,,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023,0.573,0.283,4.25,6
190,Ryne Stanek\stanery01,9/20/18,TBR,TOR,L 8-9,GS-2,1,3,2,2,0,1,1,0,17,13,40,,,6,6,1,0,0,0,0,0,0,0,0,0,0,0,18,-0.177,-1.887,0.785,-1.55,0
191,Ryne Stanek\stanery01,4/23/19,TBR,KCR,W 5-2,GS-2,1.1,1,0,0,0,0,0,0,13,12,52,,,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0.003,0.084,0.708,2.4,4
192,Ryne Stanek\stanery01,6/30/18,TBR,HOU,W 5-2,GS-1,1,1,0,0,0,2,0,0,14,9,53,,,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048,0.496,0.67,5.65,9
193,Ryne Stanek\stanery01,5/11/18,TBR,BAL,L 4-9,7-Jul,1,1,1,1,0,2,1,0,10,8,,3,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,9,-0.019,-1.673,0.385,3.65,6
194,Blake Snell\snellbl01,4/24/19,TBR,KCR,L 2-10,GS-4 L,3.1,5,3,2,2,3,1,1,65,42,41,,,15,13,0,0,0,0,0,0,0,1,1,0,0,0,5.4,-0.114,-0.873,1.099,5.3,13
195,Blake Snell\snellbl01,7/1/18,TBR,HOU,W 3-2,GS-8 W,7.1,4,1,1,1,10,1,0,100,66,75,,,28,27,0,0,0,0,0,0,0,1,0,0,0,1,1.23,-0.017,1.396,1.193,35.5,61
196,Blake Snell\snellbl01,3/28/19,TBR,HOU,L 1-5,GS-6 L,6,6,5,5,2,3,3,0,91,55,41,,,24,22,1,0,0,0,0,0,0,0,2,0,0,0,7.5,-0.259,-1.872,0.717,4.7,12
197,Blake Snell\snellbl01,5/18/18,TBR,LAA,W 8-3,GS-7 W,6.2,4,2,2,3,8,0,0,114,70,63,,,27,24,3,0,0,0,0,0,0,0,0,0,0,2,2.7,0.197,1.366,0.786,26.8,50
198,Blake Snell\snellbl01,8/10/18,TBR,TOR,W 7-0,GS-5 W,5,0,0,0,0,6,0,0,47,33,73,,,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254,2.478,0.673,27.25,45
199,Blake Snell\snellbl01,4/13/19,TBR,TOR,L 1-3,GS-6,6,1,0,0,1,9,0,0,82,52,78,,,19,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0.373,3.101,0.937,30.3,45
200,Blake Snell\snellbl01,5/6/19,TBR,ARI,W 12-1,GS-6 W,6,1,0,0,0,9,0,0,83,61,79,,,20,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0.151,3.128,0.312,34.3,57
201,Blake Snell\snellbl01,8/26/18,TBR,BOS,W 9-1,GS-6 W,6,2,1,1,2,8,0,0,89,55,70,,,21,18,1,0,0,0,0,1,0,1,0,0,0,0,1.5,0.187,1.973,0.618,29.1,51
202,Blake Snell\snellbl01,4/10/18,TBR,CHW,W 6-5,GS-6 W,6,1,1,1,5,10,0,0,114,62,71,,,24,19,1,0,0,0,0,0,0,0,0,0,0,1,1.5,0.226,1.973,0.817,31.9,57
203,Blake Snell\snellbl01,9/7/18,TBR,BAL,W 14-2,GS-6 W,5.1,5,2,2,0,9,1,0,104,72,59,,,20,20,0,0,0,0,0,0,1,0,0,0,0,0,3.38,0.153,0.712,0.474,27,49
204,Blake Snell\snellbl01,5/29/18,TBR,OAK,W 4-3,GS-6 W,5.2,2,1,0,2,7,0,1,97,62,68,,,23,21,1,0,0,0,0,0,0,0,0,0,0,1,0,0.214,1.644,1.216,28.35,50
205,Blake Snell\snellbl01,7/12/18,TBR,MIN,L 1-5,GS-3 L,3,5,3,3,3,2,0,0,75,43,36,,,16,13,2,0,0,0,0,0,1,1,0,0,0,2,9,-0.154,-1.436,1.162,-0.05,6
206,Blake Snell\snellbl01,6/19/18,TBR,HOU,W 2-1,GS-7 W,7,3,1,1,7,6,0,0,102,57,66,,,28,21,0,0,1,0,0,0,1,0,0,0,0,1,1.29,0.32,2.437,1.454,23.75,48
207,Blake Snell\snellbl01,9/23/18,TBR,TOR,W 5-2,GS-7 W,6.2,3,0,0,2,11,0,0,100,60,77,,,24,22,0,0,0,0,0,0,0,1,1,0,0,0,0,0.409,3.24,1.145,38,65
208,Blake Snell\snellbl01,5/24/19,TBR,CLE,L 1-3,GS-7,6.2,4,1,1,3,7,1,0,104,65,66,,,26,23,0,0,0,0,0,0,0,1,1,1,0,1,1.35,0.271,2.411,1.22,22.8,38
209,Blake Snell\snellbl01,5/13/18,TBR,BAL,L 1-17,GS-4 L,3.1,6,5,5,2,3,3,0,73,43,29,,,19,17,0,0,0,0,0,0,0,0,0,0,0,1,13.5,-0.242,-2.552,0.804,-1.3,4
210,Blake Snell\snellbl01,4/27/18,TBR,BOS,W 4-3,GS-8 W,7.1,5,2,2,1,9,0,0,104,68,68,,,27,26,4,0,0,0,0,0,2,1,0,0,0,0,2.45,0.283,1.969,1.152,30.9,55
211,Blake Snell\snellbl01,6/9/18,TBR,SEA,W 7-3,GS-6 W,6,7,2,1,2,1,1,1,95,60,51,,,27,24,1,0,0,1,0,0,1,0,0,0,0,2,1.5,0.089,0.973,0.923,11.5,30
212,Blake Snell\snellbl01,5/8/18,TBR,ATL,L 0-1,GS-7 L,6.1,4,1,1,2,5,1,0,105,65,64,,,25,23,0,1,0,0,0,0,0,1,0,0,0,0,1.42,0.213,2.207,0.94,18.65,31
213,Blake Snell\snellbl01,6/25/18,TBR,WSN,W 11-0,GS-7 W,7,1,0,0,4,10,0,0,103,63,81,,,25,21,1,0,0,0,0,0,1,0,0,0,0,0,0,0.137,3.469,0.454,36.75,63
214,Blake Snell\snellbl01,5/29/19,TBR,TOR,W 4-3,GS-6,6,6,2,2,2,5,1,0,87,54,55,,,24,22,1,0,0,0,0,0,0,0,1,0,0,0,3,0.121,1.128,0.935,14.7,27
215,Blake Snell\snellbl01,5/18/19,TBR,NYY,W 2-1,GS-6,6,6,1,1,1,9,0,0,93,58,64,,,23,22,0,0,0,0,0,0,1,0,0,0,0,1,1.5,0.189,2.229,1.081,25.3,42
216,Blake Snell\snellbl01,9/1/18,TBR,CLE,W 5-3,GS-7 W,6.2,8,2,1,1,9,0,1,101,62,60,,,27,26,2,0,0,0,0,0,1,3,1,0,0,0,1.35,0.122,1.478,0.898,29.6,56
217,Blake Snell\snellbl01,9/29/18,TBR,TOR,W 4-3,GS-5,5,3,1,1,4,10,0,0,82,49,63,,,22,17,0,0,0,0,0,1,0,1,0,0,0,0,1.8,0.17,1.478,1.253,25.05,42
218,Blake Snell\snellbl01,4/16/18,TBR,TEX,W 8-4,GS-7 W,6.1,5,1,1,0,9,1,0,103,68,68,,,23,23,0,0,0,0,0,0,1,0,0,0,0,0,1.42,0.137,1.948,0.496,31.25,55
219,Blake Snell\snellbl01,8/21/18,TBR,KCR,W 4-1,GS-6 W,6,4,1,1,1,11,1,0,101,67,70,,,22,21,1,0,0,0,0,0,0,0,1,0,0,0,1.5,0.256,1.973,0.841,34.5,60
220,Blake Snell\snellbl01,8/16/18,TBR,NYY,W 3-1,GS-5 W,5,2,0,0,1,6,0,0,76,53,68,,,18,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0.295,2.657,1.092,25.45,45
221,Blake Snell\snellbl01,4/2/19,TBR,COL,W 4-0,GS-7 W,7,2,0,0,1,13,0,0,102,67,85,,,23,22,0,0,0,0,0,0,0,0,1,1,0,0,0,0.313,3.649,0.661,43.95,72
222,Blake Snell\snellbl01,6/3/18,TBR,SEA,L 1-2,GS-6,6,2,0,0,0,12,0,0,100,66,80,,,20,20,0,0,0,0,0,0,0,1,0,0,0,1,0,0.376,2.879,1.152,36.3,54
223,Blake Snell\snellbl01,5/12/19,TBR,NYY,L 1-7,GS-6 L,5.2,4,2,2,2,12,0,0,96,68,63,,,23,21,2,0,0,0,0,0,0,0,0,0,0,1,3.18,0.02,0.797,1.028,29.15,47
224,Blake Snell\snellbl01,2019-05-01Ê(2),TBR,KCR,L 2-8,GS-4 L,3,6,7,7,3,2,1,0,75,43,18,,,18,15,2,0,0,0,0,0,0,2,0,0,1,0,21,-0.29,-4.735,0.633,-8.65,-6
225,Blake Snell\snellbl01,9/18/18,TBR,TEX,W 4-0,GS-5 W,5,1,0,0,2,5,0,0,92,58,68,,,18,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0.279,2.863,0.939,23.45,42
226,Blake Snell\snellbl01,7/7/18,TBR,NYM,W 3-0,GS-8 W,7.1,6,0,0,3,9,0,0,112,70,72,,,28,25,3,0,1,0,0,0,2,0,1,0,0,0,0,0.404,2.59,1.343,33.1,61
227,Blake Snell\snellbl01,8/4/18,TBR,CHW,L 1-2,GS-4,4,3,1,1,2,3,1,0,59,34,53,,,15,13,1,0,0,0,0,0,1,0,0,0,0,0,2.25,0.088,0.982,0.97,10,18
228,Blake Snell\snellbl01,5/24/18,TBR,BOS,W 6-3,GS-6 W,6,3,0,0,2,8,0,0,101,63,72,,,22,20,0,0,0,0,0,0,1,1,0,0,0,0,0,0.173,2.973,0.439,30.5,54
229,Blake Snell\snellbl01,4/21/18,TBR,MIN,W 10-1,GS-7 W,7,5,1,1,0,6,0,0,100,68,69,,,25,23,3,0,0,0,1,1,1,0,0,0,0,0,1.29,0.344,2.469,1.197,26.75,48
230,Blake Snell\snellbl01,4/4/18,TBR,NYY,L 2-7,GS-4 L,3.1,4,5,5,3,5,2,0,90,54,34,,,17,14,0,0,0,0,0,0,0,1,0,0,0,0,13.5,-0.273,-2.841,0.898,3.3,10
231,Blake Snell\snellbl01,4/8/19,TBR,CHW,W 5-1,GS-6 W,6,6,1,1,0,11,1,0,100,66,67,,,23,23,1,0,0,0,0,0,1,1,0,0,0,1,1.5,0.214,2.128,0.999,33.9,60
232,Blake Snell\snellbl01,9/12/18,TBR,CLE,W 3-1,GS-7 W,7,1,1,1,2,9,1,0,104,61,78,,,24,22,0,0,0,0,0,0,0,0,0,0,0,0,1.29,0.29,2.469,0.756,33.95,57
233,Blake Snell\snellbl01,5/2/18,TBR,DET,L 2-3,GS-7,6.2,5,2,2,1,4,1,0,86,57,59,,,25,23,1,0,0,0,1,0,0,0,0,0,0,0,2.7,0.106,1.51,1.284,15.4,26
234,Blake Snell\snellbl01,3/30/18,TBR,BOS,L 0-1,GS-6,5.2,3,0,0,2,2,0,0,84,49,63,,,21,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278,2.477,0.925,13.75,23
235,Blake Snell\snellbl01,6/14/18,TBR,NYY,L 3-4,GS-5 L,5,5,4,4,4,8,2,0,105,57,45,,,24,20,1,0,0,0,0,0,0,0,0,0,0,1,7.2,-0.252,-1.343,1.27,13.85,27
236,Jaime Schultz\schulja02,7/23/18,TBR,NYY,W 7-6,7-Jul,0,0,1,1,1,0,0,0,6,2,,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,inf,-0.055,-0.661,1.48,-2.6,-3
237,Jaime Schultz\schulja02,8/10/18,TBR,TOR,W 7-0,9-GF,1,0,0,0,0,0,0,0,13,8,,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.496,0.017,2.25,3
238,Jaime Schultz\schulja02,8/7/18,TBR,BAL,W 4-3,6-May,2,3,2,2,1,1,1,0,45,24,,0,0,10,8,1,0,0,1,0,0,1,0,0,0,0,0,9,-0.173,-1.009,1.198,-0.5,3
239,Jaime Schultz\schulja02,9/14/18,TBR,OAK,L 1-2,10-GF(10) L,1,1,1,1,0,0,1,0,17,9,,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,9,-0.302,-0.505,0.95,-0.35,0
240,Jaime Schultz\schulja02,9/7/18,TBR,BAL,W 14-2,7-Jun,1.2,1,0,0,0,2,0,0,27,19,,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.757,0.077,7.15,11
241,Jaime Schultz\schulja02,5/29/18,TBR,OAK,W 4-3,7-7 H,1,0,0,0,0,3,0,0,14,10,,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082,0.501,1.073,8.25,12
242,Jaime Schultz\schulja02,9/27/18,TBR,NYY,L 1-12,GS-1 L,0.2,2,4,4,2,2,1,0,32,19,32,,,6,4,1,0,0,0,0,0,0,0,0,0,0,1,54,-0.315,-3.608,1.557,-4.9,-4
243,Jaime Schultz\schulja02,8/11/18,TBR,TOR,W 3-1,5-6 H,2,2,1,1,1,1,1,0,35,21,,0,0,8,7,0,0,0,0,0,0,1,0,0,0,0,0,4.5,0.033,-0.009,1.296,2.7,6
244,Jaime Schultz\schulja02,7/9/18,TBR,DET,W 10-9,7-Jul,0,1,3,3,1,0,0,0,15,6,,0,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,inf,-0.207,-2.485,1.177,-7.8,-9
245,Jaime Schultz\schulja02,7/25/18,TBR,NYY,W 3-2,4-Feb,3,1,1,1,1,4,0,0,46,29,,0,0,11,9,0,0,0,0,0,1,0,0,0,0,0,0,3,0.037,0.487,1.005,11.55,18
246,Jaime Schultz\schulja02,7/10/18,TBR,DET,W 5-2,6-May,2,0,0,0,1,3,0,0,33,20,,0,0,6,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0.043,0.991,0.351,9.9,15
247,Jaime Schultz\schulja02,9/8/18,TBR,BAL,W 10-5,8-Aug,1,0,0,0,0,2,0,0,11,8,,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012,0.496,0.157,6.25,9
248,Jaime Schultz\schulja02,9/3/18,TBR,TOR,W 7-1,9-GF,1,0,0,0,1,0,0,0,10,5,,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.496,0.035,1.65,3
249,Jaime Schultz\schulja02,7/14/18,TBR,MIN,W 19-6,7-9 W,2.2,0,0,0,3,3,0,0,53,27,,0,0,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059,1.116,0.288,14.2,29
250,Jaime Schultz\schulja02,9/16/18,TBR,OAK,W 5-4,6-7 H,2,0,0,0,0,1,0,0,24,14,,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093,0.991,0.615,6.5,9
251,Jaime Schultz\schulja02,9/24/18,TBR,NYY,L 1-4,9-GF,1,0,0,0,0,2,0,0,13,9,,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0.496,0.1,6.25,9
252,Jaime Schultz\schulja02,7/20/18,TBR,MIA,L 5-6,8-GF,2,0,0,0,0,5,0,0,33,20,,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0.991,0.037,14.5,21
253,Jaime Schultz\schulja02,7/28/18,TBR,BAL,L 2-11,7-Jun,1.2,2,0,0,0,1,0,0,34,23,,2,1,7,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.885,0,4.55,8
254,Jaime Schultz\schulja02,9/10/18,TBR,CLE,W 6-5,9-GF W,1,0,0,0,1,1,0,0,19,12,,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037,0.496,0.53,7.65,18
255,Jaime Schultz\schulja02,8/3/18,TBR,CHW,L 2-3,6-Apr,2.1,1,2,2,3,2,1,0,49,26,,1,0,10,7,0,0,0,0,0,0,0,0,1,0,0,0,7.71,-0.153,-0.781,1.252,2.85,7
256,Jaime Schultz\schulja02,9/11/18,TBR,CLE,L 0-2,9-GF,1,1,0,0,1,1,0,0,22,12,,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017,0.496,0.424,3.05,6
257,Jaime Schultz\schulja02,9/20/18,TBR,TOR,L 8-9,9-Sep,0.1,3,4,4,0,1,1,0,32,20,,0,0,5,4,2,0,0,1,0,0,0,0,0,0,0,0,108,-0.041,-3.766,0.428,-7.65,-8
258,Casey Sadler\sadleca02,5/22/19,TBR,LAD,W 8-1,8-GF,2,0,0,0,2,1,0,0,36,18,,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,1.043,0.019,5.3,9
259,Casey Sadler\sadleca02,5/6/19,TBR,ARI,W 12-1,8-GF,2,1,1,0,1,1,0,1,37,21,,0,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043,0.001,5.3,9
260,Casey Sadler\sadleca02,4/19/19,TBR,BOS,L 4-6,8-GF,2,2,0,0,0,0,0,0,18,13,,0,0,6,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0.049,1.043,0.423,3.3,6
261,Casey Sadler\sadleca02,5/25/19,TBR,CLE,W 6-2,8-Jul,2,1,1,1,1,0,1,0,32,19,,0,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0.032,0.108,0.264,1.3,3
262,Casey Sadler\sadleca02,5/3/19,TBR,BAL,W 7-0,8-GF,2,2,0,0,0,2,0,0,22,15,,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,1.043,0.031,7.3,12
263,Casey Sadler\sadleca02,5/10/19,TBR,NYY,L 3-4,7-GF,3,0,0,0,0,2,0,0,32,19,,0,0,10,9,0,0,0,1,0,0,0,0,1,0,0,0,0,0.152,1.564,0.858,10.15,15
264,Casey Sadler\sadleca02,5/19/19,TBR,NYY,L 5-13,6-GF(8),2.1,5,2,2,0,3,1,0,44,28,,3,3,12,12,2,0,0,0,0,0,0,0,0,0,0,0,7.71,-0.078,-3.125,0.095,4.25,10
265,Sergio Romo\romose01,7/1/18,TBR,HOU,W 3-2,9-GF S,1,1,1,1,1,0,1,0,15,8,,0,0,4,3,0,0,0,0,0,0,1,0,0,0,0,0,9,0.073,-0.505,2.59,-0.95,0
266,Sergio Romo\romose01,9/26/18,TBR,NYY,W 8-7,8-GF S,1.1,5,4,4,1,1,0,0,41,24,,1,0,10,9,0,0,0,0,0,0,0,0,0,0,0,0,27,0.064,-3.276,2.256,-6.6,-5
267,Sergio Romo\romose01,6/22/18,TBR,NYY,W 2-1,9-GF S,1,1,0,0,0,0,0,0,10,5,,0,0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0.161,0.496,3.777,1.65,3
268,Sergio Romo\romose01,4/5/18,TBR,BOS,L 2-3,7-Jul,1,0,0,0,1,2,0,0,15,7,,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.531,1.444,5.65,9
269,Sergio Romo\romose01,4/22/18,TBR,MIN,W 8-6,8-8BS,0.1,1,0,0,1,0,0,0,14,5,,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.265,-1.566,3.793,-0.45,1
270,Sergio Romo\romose01,5/28/18,TBR,OAK,W 1-0,7-Jul,0.2,1,0,0,0,1,0,0,11,6,,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046,0.271,1.157,2.9,5
271,Sergio Romo\romose01,8/7/18,TBR,BAL,W 4-3,9-GF W,0.2,0,0,0,0,1,0,0,6,4,,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078,0.262,1.55,7.5,17
272,Sergio Romo\romose01,3/31/18,TBR,BOS,L 2-3,8-Aug,0.2,0,0,0,1,1,0,0,13,6,,2,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047,0.907,1.143,2.9,5
273,Sergio Romo\romose01,4/9/18,TBR,CHW,W 5-4,7-8 H,1.1,1,0,0,1,3,0,0,22,13,,1,0,6,4,0,0,0,0,1,0,0,2,0,0,0,0,0,0.192,0.724,3.946,7.8,13
274,Sergio Romo\romose01,6/18/18,TBR,HOU,L 4-5,9-GF BL,0.1,2,2,2,1,0,0,0,17,8,,0,0,5,2,1,0,0,0,1,0,0,0,0,0,0,0,54,-0.803,-2.903,5.958,-5.05,-5
275,Sergio Romo\romose01,9/14/18,TBR,OAK,L 1-2,9-Sep,1,0,0,0,0,0,0,0,10,7,,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136,0.496,1.803,2.25,3
276,Sergio Romo\romose01,6/23/18,TBR,NYY,W 4-0,9-GF,1,0,0,0,0,1,0,0,14,9,,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014,0.496,0.187,4.25,6
277,Sergio Romo\romose01,5/4/18,TBR,TOR,W 6-2,8-8 H,1,1,1,1,0,2,1,0,13,10,,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0.009,-0.505,0.718,3.65,6
278,Sergio Romo\romose01,5/29/18,TBR,OAK,W 4-3,9-GF S,1,2,2,2,0,0,0,0,22,13,,0,0,5,5,1,0,0,0,0,0,0,0,0,0,0,0,18,0.041,-1.499,2.142,-2.95,-3
279,Sergio Romo\romose01,5/27/18,TBR,BAL,W 8-3,GS-1,0.1,2,3,3,1,0,0,0,15,8,34,,,4,3,0,0,0,0,0,0,0,0,0,0,0,0,81,-0.098,-1.073,1.145,-7.05,-8
280,Sergio Romo\romose01,8/11/18,TBR,TOR,W 3-1,9-GF S,1,0,0,0,0,1,0,0,12,6,,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0.496,1.187,4.25,6
281,Sergio Romo\romose01,4/7/18,TBR,BOS,L 3-10,7-Jul,0.2,0,0,0,0,0,0,0,9,5,,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.551,0.005,1.5,2
282,Sergio Romo\romose01,5/19/18,TBR,LAA,W 5-3,GS-1,1,0,0,0,0,3,0,0,18,10,56,,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048,0.496,0.63,8.25,12
283,Sergio Romo\romose01,8/8/18,TBR,BAL,L 4-5,9-9 BL,0,3,2,2,0,0,0,0,12,8,,0,0,3,3,1,0,0,0,0,0,0,1,0,0,0,0,inf,-0.724,-2.622,4.048,-5.8,-6
284,Sergio Romo\romose01,7/9/18,TBR,DET,W 10-9,8-9BS,1.1,2,0,0,0,1,0,0,20,12,,1,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.069,-0.276,2.605,3.8,7
285,Sergio Romo\romose01,7/25/18,TBR,NYY,W 3-2,8-GF S,1.1,1,0,0,0,2,0,0,32,21,,2,1,6,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0.193,0.443,3.828,6.4,10
